1181	1	One girl sits by her computer doing homework. Another girl with her computer, talks to her friends. Those girls are doing activitys that make our world more productive. I think that computers have a positive effect on people. Computers help people with hand-eye cordination, learn about faraway places, and talk with others online. This is what computers can do to help our socity become better. Firstly, the computer can teach us hand-eye cordination. By playing games , we can use what we learn in real life. A boy can play football on line, then take what he learned and use that in a real football game. Hand-eye cordination on the computer can help us to learn new things about our society. We could use what we learned to discover new things and help us to make the community, as a whole, . These skills can also help us do more things at once. Multitasking is a difficult task to and with hand-eye cordination and computers it becomes easier. A second productive task can help us with is learning . Some people dont know going on in The computer can direct us to news The computer is literally like one huge look of use . Another positive effect that computers have on people is communication. Many people have a twitter, facebook , myspce, etc. and all those websites can help . Products like skpe, video chat , aim and email allow people to have a conversation online. Email is something that there are so many new ides. You cannot only talk you can do business, send pictures, invitations, and announcements. Schools, offices, and companys all over the world use these products and it doesn't only make society better it makes the world better. In conclusion, computers do have a positive effect on people around the world. They can help with hand eye cordination, help you learn about far away places, and they help people communicate. That one girl doing her homeowrk get an A and the girl talking on her signs off to be with her family.	5	5		10																					
1182	1	Dear Newspaper @CAPS1, I believe computers and excelling technology benefits society because it can help with hand eye coordination, it will be an easy way to learn about faraway places and cultures, and your able to save and use your time more wisely. First of all every person needs hand-eye coordination, if you didn't you would either thore a ball in the comlplete other direction or you'll get hit in the face with it. Computers benefit childrens education too, they can help you discover and learn about far away places. For example if a student is studying @PERSON3 @LOCATION1 in their @CAPS2 @CAPS3 class, @PERSON1 in @CAPS4 class or maybe @PERSON2 in music class, instead of pulling out the old, dustty biography book it would be easier to look them up on a search engine. Lastly the computer benefits everyday working or stay at home parents because if you have to get in contact with a cetain person or business quickly you don't have to take the chance of having to go look in the phone book and the person or business isn't in it, just go to to @NUM1.com type in a last name or business name, so your all set. Also if your child is being a nuisance screaming and running around the house you can just set them up with an educational game so you can get your house-hold chores finished. Those are three of the most important reasons why I think computers benefit society. They are hand-eye coordination, learning techniques and saving everyday people time.	4	3		7																					
1183	1	Dear @CAPS1 @CAPS2, I think Computers have a bad effect on people for three reasons. One they can really hurt your eyes, two it is not safe if you have little kids in your house. Finaully three you will never see your family or friends if your on the computer. The first reason was computers have a bad effect on people is it can really hurt your eyes. If your always stareing at a computer screen all the time you can go blind. And with you having bad eyes you can get serious head injures just from hurting your eyes. The second reason why computers have a bad affects on people it is not safe if you have little kids in your home. Like you can be watching adult movie that little kids are'nt aged enough to see if can have a bad effect And it has a bad effect on people because you will have no and if you have a little kid in your house he will always be in and he will probaly hear something really, really kid like music, @CAPS3 if you have a kid house The reason was computers have bad effects on people is that if your always on a computer you will never see your family and @CAPS3 if you are always on the computers you will miss out on the And will never you never see and don't @CAPS3 a rent on on the computers. @CAPS3 what you look And keep the little kid with you in the house. And last get off the computer and go see your family and friends. 	4	4		8																					
1185	1	"Dear @CAPS1, People like computers, @CAPS2 a known fact. They are very much like a dry, addicting and irrestable. Despite what people believe though computers are very good for our daily lives. You can communicate play @ORGANIZATION1, listen to music watch movies, even learn a language on the computers. So in all ways, the computer is anything but bad. @ORGANIZATION1 are fun. They help us relax. In todays age, @ORGANIZATION1 just don't give people the joy they experienced when younger. Computer @ORGANIZATION1, they are the replacement. Imagine playing baseball with a friend who lives miles away from you, while still being a kid in @LOCATION1, or set in your exercise adventure. Computer @ORGANIZATION1 broke the border giving you a higher level or ""You got mail"". Many people hear that sentence more than once everyday. By many, I mean millions. @CAPS2 a alert saying that someone sent you a email. @CAPS4 are messages. Sent over the @CAPS7, faster than any service. Instead of waiting @NUM1 days for a letter, In a matter of minutes you can have a message sent to your friends. Microsoft @CAPS3 @CAPS4, and other electronic messaging systems are a superior form of communication, these let us speak to the world! Although it sounds silly, @CAPS5 you wanted by you could send a message to anyone with a message box. Lets say you went to watch a certain movie, but you don't own it. With a computer with a dose drive, you can watch any @CAPS6. Better yet, you can download the movies media are available @CAPS7, with you able to watch them with the click of the mouse. Computers are filled to the top with gadgets & accesories that make our life easier. @ORGANIZATION1, movies, @CAPS4 anything you is not likely on a computer. They are the perfect tolls in modern society."	4	4		8																					
1189	1	Proven by @PERSON2 the best @CAPS1 major over @PERCENT1 of children either have desktops, laptops, or some type of internet access. What so you think about this? Well I the computers are takeing up people time (like children) and not letting them get their work done. Also, computer are not only letting people talk to their friend, but its causing @CAPS5 bullying. Finally, @CAPS1 are also just maken parents more stressed out because the have to pay another bill for internet. Children now and days come home change and log right into the computer and start talking to friends and lisening to music all this sounds good intell their report cards come back and they see they are failing half there classes. I remember when my friend @CAPS3 would go home change eat and log right inside the computer. As days went around the end or the year was she noticed she had two problems. She was getting over weight and she was failing all her classes. She noticed that getting on the computer was not neccesary so for the next mouth and a half she cut down on her time on the @CAPS1 did her homework and started this pushed me to beleave that children have @CAPS1. Proven by @PERSON3 the syber bully that over @PERCENT2 of children have bin syber bullyed or @CAPS5 bulllied someone. All this happen when children are not being watched or get bored and to pick on someone. What should we do people ask @PERSON1 and she says well take away the @CAPS1. I remember when I read about the year old girl on new channels.com and it was about @CAPS5 bullied but never. This shows that children all over the world can be getting syber bullied of any moment.	4	5		9																					
1200	1	Dear local newspaper, @CAPS1 it has been brought to my attention that why on a nice sunny day like this somebody would want to be inside. The sad truth is that too many people are wasting their time inside on their computers, rather than enjoying the day. Computers are negatively affecting the @LOCATION1 @LOCATION1 population. We are getting to a point where our whole world might be absolutley crazy if nothing is done about this. For one the @LOCATION1 has the most obese children in the world. Generally children should be running around burning off their calories; even some people in their teen years should. Instead kids are sitting in front of computer screens on their virtual games and emails and such. Even doing chores around the house could bring down the obesity rate a lot more then sitting on your butt staring at a screen all day. The whole screen thing brings me to my next point. Staring at those bright flashy lights for too long is not good for your brain, what computers cause @NUM1 out of @NUM2 child ceizures a year. The radioactivity in a computer could also mess you up a lot by giving you cancer, with no cure for any cancer yet you have to figure that everytime you are on that computer for too long you are putting your life at risk. The longer youre on the more and more and more radiation is going to youre brain. Do you really want to cut your life short knowing you are the one that did it to yourself, it could almost be called suicide because if youre reading this than you've been warned. So we've basically covered the effects that computers have on your body physically. The computer can also effect you mentally and socially. When @DATE1 comes along you will have all the time in the world to be on the computer but did you know over vacation you lose @PERCENT1 of everything you learned in school. Its been proven that computers cause memory loss. So what if you get back to school and you can't keep up with what's going on, frustrating isn't it? If you would've just read a book during the time you were on the computer maybe you could've gained knowledge rather than using it. Computers can affect you socially because not everybody wants to sit inside on the computer so while people are out having fun, you will be all alone, by yourself with nobody to talk to but a computer, would you like a computer to be your only friend? The debate about this topic could rage on and on for days and still have no winner but in all honesty when you go to turn on that computer think to yourself, is it really worth it? Think of everything you would lose, everything you could never get back, or would you rather do something that you would gain from in the future. Its your choice but be responsible enough to make the one that would benefit you.	5	4		9																					
1205	1	"Dear Newspaper editor, Have you ever been working on a paper, or reading something and theres that word you've never heard before? And you just cant figure it at? There where a computer can help you. Yes, some people do waste all their time, online but they have issues. Computers help us with all of our school projects and get research. You can @CAPS3 reconnect woth old friends that you havent sen in years, learned many good things with the internet and computers. First off we would not be able to do some of the things we do without computers. @CAPS1 us school projects, I use @ORGANIZATION1 word and powerpoint all the time. Our teachers prefer us to do that instead of handwriting evert thing. Getting information on the computer is so much faster and easier I mean the time it would take, you to look up the word ""elephants"" the encyclopedia is probably @NUM1 times more that it takes to it in can google. Plus there about @NUM2 1/@NUM2 seconds google call all up millions of websites just what ""elephants"". Another reason way computers are very beneficial is you can reconnect the old friends you havent seen or talked for a years. You can @CAPS3 meet new @CAPS1 us dating and facebook especially is three things and theres websites like twitter where you can follow celebrities and @CAPS2, computers are internet gives great information people. Some kids take online @CAPS3 @CAPS4 that does recieves around computers to do really have a choice. So in conclusion, computers can be very beneficial to lets of people I know its not a good thing to sit there all day and play cmputer games, but we lets of things accomplished, like school projects, or any project really. Its @CAPS3 nice to meet up with someone you havent talked to in a while sometimes. We have learned many great things from the internet. I hopre you consider my opinion."	4	4		8																					
1207	1	Dear editor, Have you ever used a computer? Odds are you have, which means you know how convienient and positive computers are. Did you know @PERCENT1 of all @CAPS1 use computers regularly? These technological marvels provide many ways to communicate and learn, showing computers have an extremely positive effect on people. Who hasn't ever played a game on a computer? Computers provide many forms of entertianment, such as games, music, and videos. I once has to drive @NUM1 hours to see my grandma in @LOCATION1. The only thing that kept me away from the grasp of boredom during the trip was my portable computer, that I played games and watched movies on. Critics of computers argue that people who use computers do not ever participate in physical activities. Of course, try exercising when you are crammed in a car traveling @NUM2 @CAPS2, which is computers positively affect me. It was @NUM3 on a @DATE1 @TIME1, and my mother was just about to have a baby. Unfortunately, none of my relatives were there to witness this baby coming into the world because the all live on the other side of the @LOCATION2 @CAPS3, this minor set back did not prevent them from seeing the @LOCATION1 baby, and thanks to computers, they didn't even have to leave their homes. This is because computers offer many ways to be social, such as social networking sites. Within @NUM4 hours after the baby was born. there were many pictures and videos up on these social networking sites that let everyone enjoy my @LOCATION1 baby sister. Computers make life convienient for all. Last but not least, computers are not only a fine tool for school, but are necessary to succeed with your education. One snows day in @DATE2, I was assigned a research paper on @PERSON1. Too bad I didn't know one thing about @PERSON1, so I asked my mom to drive me to the library to take out some books for my report but due to the snow, the library's power went out and therefore they were closed. This was not an issue, though, beacuse I only had to spend @NUM5 minutes on a computer searching for information, instead of spending hours browsing through countless pages in a book. Thanks to computers, I received an A on my report. Overall, computers serve many helpful purposes for people. These marvelous machines can provide entertainment, socialize with people around the world, and even provide information on any topic you would like. @ORGANIZATION1 readers, now you understand why computers are positive for your lives and everyone elses. I encourage all of you to spread this message to everyone, so they know all the benefits to using computers.	4	4		8																					
1212	1	Dear Local Newspaper, @CAPS1 home computers is a good thing for many reasons. One reason is because people can use computers to learn about other countries and people. People can also use computers to type and save paper. Also, people can use computers to talk to people living close or far away from you. Finally, computers can save paper by replacing books. One @MONEY1 the most important reasons why people need computers is because computers can help you learn about and research other things going on in the world. If a student needs to research a country and write a paper about it for school, it is much easier and faster to use a computer than to look through a textbook.Computers are also better and faster than a textbook if you want to know more about a person or a culture. Using computers to type are also faster than writing a paper. Using a computer can save time and money when it comes to typing a paper. When you are typing a paper, you don't have to worry about @CAPS1 handwriting or breaking your pencil. You also don't have to worry abut spelling something wrong because computers can check you spelling and grammar. What you are writting a paper you have in about all @MONEY1 these problems and more. You also have to spend money on pencils and other writting suppplies. Computers also saved people @MONEY1 becase they didn't need to buy paper to make textbooks. Computers also evolved how people can communicate with each other. Before computers were invented, you couldn't talk to people in other countries unless you paid to use a phone or sent them mail. Now, you can send instant mail which saves days @MONEY1 time and paper. You can also use webcams to talk to family members and people you don't know. That can save you a lot @MONEY1 money because you don't have to pay money for postage stamps, phone calls, or plane rides to visit them. Those are some @MONEY1 the best reasons why @CAPS1 a home computer is better than not @CAPS1 one. A home computer can save you time when you want to research a country, person, or culture. They can save you money because you don't have to buy postage stamps, pay for phone calls, or pay for plane rides to visit someone from a different state or country. Computers also help save paper because you no longer need to make large textbooks or use a different price @MONEY1 paper when you make a writting mistake.	5	4		9																					
1215	1	"Do you know that square box with a screen on @CAPS11? Or that rectangular snaped objected with letters on @CAPS11? Or that other rectangular box where you put a disk, a usb, and you turn @CAPS11 on at. All that is a computer. Yes! @CAPS11 is fun, you @CAPS3 play games, go on internet, watch videos, and check your mail. If you had a computer everything would be easy but @CAPS2 nor. @NUM1 reasons why is if you have kids and they go on your computer you have at home @CAPS11 @CAPS3 cause them addiction, @CAPS11 @CAPS3 be inaproprite, and @CAPS11 could be exspensive. Pleases near my reasons and give me a fighting chance. The first reason why computers are bad because @CAPS11 @CAPS3 cause addition to your child. @CAPS12 a problem because your child bother you and say, ""@CAPS1 or @CAPS7 @CAPS3 I go on the computer pleace"". And you say yes and when you let thom on they will be happy when you say. ""@CAPS2 time to act off the computers"" they will say ""@CAPS3 I stay on just for a little longer or I dont wanna act off @CAPS4 in a middle of a game."" @CAPS5 when they finnally act of and thir nexted day they will ask you again ""@CAPS6 or @CAPS7 @CAPS3 I go on the computer"" and if you say ""@CAPS8"" they will cry and throw a temper And the more you let them on the they will wanna stay @CAPS9 if you say, ""@CAPS8"" you will get a The second reason why @CAPS2 a bad thing to have a computer is because @CAPS11 @CAPS3 inaproprite, @CAPS11 @CAPS3 be inaproprite because you child is growing up he or she will go ento the internet and lat a things like nude pictures or videos about a or a that world to lead your child having sexual intercorse. There you will but at the age of @NUM2 to @NUM3 years old and you they of inaproprate a computer @CAPS3 do. @CAPS9 last but not least the last reasons why a computer is bad because they are computers cost about @MONEY1 more a days and you @CAPS3 broth your computer and @CAPS11 will cost you a lot get @CAPS11 fixed or to get a new one and they will be on @CAPS11 even more or they @CAPS3 press @CAPS11 up trust me I know. @CAPS5 @CAPS12 why a computer isnt always a good thing. Now that you hav heard my reasons I hope you take this info consederations and think about @CAPS11 you really want a computer or not they are good and easy but they also have some bad side effects. All the facts are true ans I say about @NUM4 people in the world go threw computers every year @CAPS5 think hard. Do you"	4	4		8																					
1220	1	To whom it @MONTH1 concern: I will agree that computers have caused many people to spend less time outside. However, it has kept kids inside instead @ORGANIZATION2 on the streets causing trouble. Computers have become a part @ORGANIZATION2 our everyday life. Some use it to stay connected with family or to reconnect with old friends. Experts say it's bad but the @ORGANIZATION2 gives us a computer class in @ORGANIZATION1? We learn keyboarding skills. @ORGANIZATION3 techniques and how to research any topic. @ORGANIZATION1, itself has influenced computer use. If we could travel back in time, we would most likely see kids hanging around the streets. Now-a-days, kids spend a lot @ORGANIZATION2 time inside, on the computers. This isn't necessarily a bad thing. I bet you, or your parents, or maybe even your grandparents used to hear @ORGANIZATION2 gangs or fights going on in the streets. Now that computers have become an important item in many people's lives you don't hear those types @ORGANIZATION2 things as much. I'm not saying they don't happen but you don't hear your child come home and talk about gangs and fights. Therefore, being on the computer isn't that bad. In history you probably learned about immigrants coming over to @LOCATION1 to get away from their ruler. Well, not everyone was able to come. Some people have family in another country. Due to time difference, it is hard to stay in touch. My mother came over here when she was @NUM1. The rest @ORGANIZATION2 her family still lives in @LOCATION2. To stay in touch they email or @CAPS1 chat. The five hour time difference makes it difficult to know when to call. The invention @ORGANIZATION2 computers has made it easier to catch up with family! Most importantly, the use @ORGANIZATION2 computers is influenced in schools. My @ORGANIZATION1, @ORGANIZATION1, has a computer class, where we learn how to skillfully type. We are also taught how to correctly cite and research work. This is helpful because if we don't know this information we could plagiarize and plagiarism is illegal. Frequently, teachers give us projects that ask for computer use.. Either we have to look something up for specific, accurate information or we have to type a @ORGANIZATION3 document. As well as using the the online @CAPS2 book instead @ORGANIZATION2 taking it home. After reading all the facts, I'm sure you will agree that computers can benefit society. Students stay off the streets and only cause trouble with siblings at home. People won't feel like they've left or lost their family. Schools influence computer use to help us learn. Certainly you cannot disagree with me!	5	5		10																					
1223	1	@ORGANIZATION1, In my opinion computers are good for people. I believe this because many people get to see things that on their daily basis wouldnt. I think that computers have a positive effect on people. I think that many people now a days work alot so they might not have time to remember little things such as going to buy newspaper or they might not even have time to watch the news on tv, but because of computers they can read or see the same things but in less time. Some people have a job that includes computers so they could also read the newspaper on their computer while also working. This benefits sociaty its own way. I believe computers are very useful to everyone. C omputers can help people get in touch. They can keep in touch by using webcam and etc. It could also let them communicate. Computers allow people to see each other from different places in the world. It gives people a chanve to see the people you couldnt see from afar. In my opinion people can also learn from computers. Computers have many positive effects that are very important. They give people a chance to learn things. This can benefit sociaty because the more knowledge people have the better it is. It gives people who didnt get a chance to learn what they wanted to actually do so and learn it. Computers do benefit sociaty lets take @PERSON1 for example he says that @PERCENT1 of kids believe that computers have helped them in their own way. Many people can be bored at times but because of computers and the fun things it has such as games, videos... etc.. People get to actually spend some time doing something like @PERSON1 stated kids believe computers are helpful because by playing those games it can give them hand eye coordination and help them in different ways at the sametime. (takes away boredom and lets them get good hand eye coordination) Computers also benefit sociaty by letting people has such technology. Many time technology is needed in everyones life. Technology has helped many people and still continues to. Computers is one of the technology that helps people. Technology can teach people things that they do not even know they could do. In conclusion I believe computers have many great positive effects on people, and it also doesnt only benifit people that use this technology it benifits others in a way too. It gives everyone a chance to learn about things, and do them so I believe computers are a great thing to have.	5	4		9																					
1238	1	Dear our local newspaper, Computers have a huge effect on people in a negative way. It could change does lifestyle dramatically. For example, people who sit there all day on the computers spend less of their time exercising, enjoying nature socializing with friends and families. Therefor, computers affect us greatly. One of the reasons why computer once horrible, is because people spend too much time on their computer and don't exercise. It's always important to stay fit and healthy. This could be @PERCENT1 of people who live in the @CAPS1.S is obese. This could a leading of obesity. I can connect to this because i had a relative, who admitted that he gained at least five pounds. for being on the computer @CAPS2, not exercising could. Is it really worth sitting in front of the computer all day eating? There are better entertainment active and will keep us healthy and exercising. Another reason, is that. it seems they're far more in technology you greatly, This will not improve your social abilities. You could lose self confidence in yourself and not be as open as outgoind. None like to be a loner. The feeling could be devastating. @CAPS2. this would make it very difficult to interact and make new friends. It's always a pleasure to know that you have so many lovind people around you. You could lose them with snap of you fingers by spending more time focused no the computer, rather than your friends and family. Lastly, it could be bad to get though life without your friends and family. In conclusion, people who spend too much time on their computer spend less of their time exercising, enjoying nature and interacting with friends and families. The computers are like by matter the most in life, to being more focused on them. Computer affect us in a negative way that can change the course of our life.	5	5		10																					
1239	1	"Dear editor of @LOCATION2 @CAPS1, @LOCATION3's society is being ruined, ruined by computers of course. They are so time consuming that I am afraid they are causing more people to be obease in @LOCATION3. People are afraid that they are limiting themselves from interacting @CAPS2 to @CAPS2, and spending time enjoying nature. I feel the exact same way and someone should put a stop to this! An average american goes on a computer for about @NUM1 hours a day. With going to work or school, and sleeping, that way leaves a litle @NUM2 to go out and explore nature. Our national parks @NUM3's have been decreasing in their numbers of customers at a fast rate. I visited yellow stone last week to find out if as many people have been goind. The man who works at the entrance was saying that ""since the start of @DATE1 alone about @PERCENT1 less people have been to @LOCATION1,"" I believe that the reason for that is because of computers. They limit people from goind to parks or to zoo's, by consuming the public time with all of the ""new fashion"" or the newest game on miniclip.com. Also, I believe that the public is spending so much time on computers that they are not able to go out and exersize. With the newest ""sims game,"" how are kick supposed to stay fit and healthy? I did a study on how many hour kids spend on thier computer and out of the people who said more than @NUM4 minutes. @PERCENT2 of them could legally considered obease. Is that now we want our next gerneration to be out next president and lawyers, and doctors? @CAPS8, we want them to live life to the @CAPS4 by taking care of themselves by exersizing. Computers are getting kids so consumed that is not ok. Lastly, with computers, families and friends don't really talk to each another @CAPS2 to @CAPS2, or interact with each other at all i mean sure, parents come home to thier child on the computer and give them a kiss on the head. But is that enough? I do not believe it is. I asked a friend of mine's child about how much he interacts with his family and friends? @CAPS2 to @CAPS2 he said that well since he got his new ""@CAPS5 @CAPS6 with a @NUM5 gig hardrive"", he hadn't been talking to them a whole @CAPS2 to @CAPS2. However, everyday we went on ""chat"" ""for a good @NUM6 hours"", to talk to his friends. And only occasionally would he get an @CAPS7-mail or two from his asking how his days was. I do not believe that that is good in order to have good friends and a strong family life. That is what @LOCATION3 has come down to computers. They limit you from interacting to friends and family, give you less time to exersize and limit you from going out and exploring nature. Who knows, maybe at this time in @NUM7 years, @LOCATION3 will be run by computer. Do we want that, @CAPS8! so lets put a stop to it now. Thank you very much!"	6	5		11																					
1251	1	There are all kinds of computers, but they all do the same thing. Computers help people with anything they need. Such as, you can go online and chat with people, you can buy and sell things, you can go to college, you can learn anything, and it helps you type up your homework neatly. I personally think that computers are very helpful and we are lucky to have them. Going online can give you so many opportunities for anything. From going to college online when you don't have the time to go in person to just talking to your friends. You can learn just about anything on the computer and it's just so much fun. The computer to most people I know is the greatest invention besides the obvious ones. Going to college online is so easy. There isn't alot to it. Alot of people in the country online for college. For instance, parents that want to go back but can't go in person or someone who has alot of work but cant fit in the time to actually go to college. But they can go online and take classes on their free time. Also, talking to friends online is fun too. When you arent at a friends house you can chat with them online. Maybe you can go on @CAPS1 or @CAPS2 or @CAPS3 or even your email. There are many ways to do it on tha fabulous computer. The computer is also jam-packed with loads of information that is helpful to anyone in the world. You can learn about different countries, people, or even the recipe of apple pic. Who knows what you can learn. The computer has things for every person in the world. Since we are all different. Some of us like to buy or sell things on the computer or do our homework. Maybe even just a fun computer game is nice. Every person in the world is different, but we have one thing in common. The world knows we need computers and computers are the smartest thing since the calculator. Buying and selling things on the computer is easier than it looks. All you have to do is put what you want to sell online or look online what you want to buy. Then you buy it or sell it. There is more to the process like the @ORGANIZATION1 people bring or take it to or away from you. But that just the basics. You can also do your homework neatly on the computer if you have a messy handwriting. Therefore, the computer has so many things that can benefit you and the world with everything it has to offer.	4	4		8																					
1264	1	Dear @CAPS1 @CAPS2, Computers do not have a positive effect on people. Thanks to computers people arnt being active as much, enjoying nature, or interacting with family and friends. One reason this is true is because people are not exercising, they're too busy playing on the computers. People are gaining weight, which is already a problem in the @LOCATION1 because of unnecissary technology. There are plenty of sports that could be done, such as soccer, baseball, football, and so many more. People seemed to manage fine without computers and were a lot more active before them. Another reason computers don't have a positive effect on people is because they don't go out and enjoy nature. People spend too much time looking up beautiful place and animals when they could easily go explore around outside! Take a walk by the forest or in a local park, even by the beach and you'll see loads of animals. Not to mention, the immense amount of different plants and flowers they have never noticed right behind their very own home! No computers and people could quickly start enjoying nature more often. Thirdly, a reason why computers arn't positive on people is because they're not interacting with other people. Some people are too busy on facebook or myspace, e-mailing or @CAPS3-ing each other. Sometimes they arn't even talking to who they believed they were, it not only dangerous but unhealthy also. Whats wrong with giving someone far away a call? You can actually hear their voice and know its them on the other line! Its rediculous how people will e-mail a friend thats down the street. It would be much simpler and healthier to just walk over to their house. The two of you can chat and take a walk, or play a game, not just sit infront of a screen the whole day. Computers make interacting with other people, in person, a lot more difficult. With computers people are not active enough, don't enjoy nature often, or interact with others as much. They simply are not a positive effect on people. You should also agree and let computers stay to perfessionals.	4	5		9																					
1273	1	"Dear newspaper, @CAPS1 the fresh air that cools your skin and the wind blowing through your hair while you are running side by side next to your best friend. And you think about the millions of people who spend their time chating on the computer. You also wonder about the amount of exercise those people would have, and would they be able to interact with friends and family members. Just think about your current lifestyle is it occupied with computers or is it free and wild? When you think about chatting to people do you think communicating in person or communicating by aim? I have surveyed friends and resulted with five out of ten go home and chat to friends online. This upset me because this half mainly had kids that did not play sports but yet they were very talkative, so in aim a problem I still have yet to find out. I asked question like ""what do you do at home?"", ""are you a computer geek?"". (@CAPS2 questions were only used to support my survey) The next time you are asked to chat online please decline before you to become obsessed with the computer. The amount of exercise a person gets depends on who it is. There are some who live on their computers like the @CAPS3 @CAPS4 (a comcast commercial) and some who don't know what a computer is (not commenting). I am here to teach about the benifits of exercising and not the un natural ways of a computer. Did you know people can loose weight by exercising? If you just pick up that old curling weight one curl is ten times as better then a click of a computer mouse dont believe me try it. Interacting with people is a big part of our life its how we get , give orders and its a lot faster type of communication then sending a email. Without interacting with one another we can suffer from depression. Depression can make people sick for example, my father, when @CAPS5 was divorsed the depression effected his body and mind. At the age of @NUM1 @CAPS5 got a rip in his small intestine that grew infecte and could have ended his life. I believe this was from lacks of communication and this happens everyday to everyone just open your eyes and relise what a computer can do to a man or woman. (@CAPS5 was remaried to bonnie and now carrys a scars on his belly). This is a movement that should change the opinion of many, do people spend to much time on computers? Just get outside and talk to your neibor see what they think. I relly hope you consider my argument."	5	5		10																					
1275	1	Dear @ORGANIZATION1, I understand that experts are saying people are spending to much time on computers didn't agree. Im writing to you today to tell you my opinion on the effects computers have on people with their time usage, what they are doing , and computer dead. If you will please continue on I would like to share with you my thoughts. Computers today are consuming our world. People are spending way to much time on the computer. I believe they should set a timer on how long they are on the computer. Lets say they set a @NUM1 hour limit then once its up they have to get off. I think this would help because if were spending to much time inside were not gonna be able to get enough exercise, which isn't good for our health. Please continue on to learn about how we should use the computer. Parents have to set a good example for kids. If parents use the computer @NUM2 then their child will think it's ok to do so. If the child then starts spending all their time on the computer then they won't be spending anytime with their friends. Kids today need to spend more time outside then playing games on the computer. Also the parents and child need to spend time together, if they are both on the computer they cant spend time together. Please read on about how we will go computer dead. Computer dead is a term I call when all we want to do is use the computer. We need to be healthy about our computer usage. If we aren't then we could start to get withdrawls from the computer and then will spend more time on the computer. If you go computer dead then it will slowly start to take over our lives. I think if this does happen it will be hard to get over an stop using the computer. Please read on to finish reading my letter. Thank for reading about how we need to mange our time issues, how we use the computer and computer dead. I hope you will consider my thoughts. Thank you again for your time spent reading this.	3	4		7																					
1284	1	"I think that the advances of technology to the computer are great and more beneficial than bad. Say you struggle at school and need serious help, you can turn to a computer for help, say you have a dear friends that a week ago moved to florida, you can use the computer to contact them. And finally if you want to learn about the world, great! Google search places to learn about. These are just a few reasons why the computer is helpful as opposed to bad! School one of many students least favorite activities, yet you can use the internet to help you out, @CAPS1! say you are in geometry and it is kicking you're butt, got to @PERSON1 academy for informational videos. Maybe you are a third grade teacher and the little kids are driving you nuts, go to @LOCATION1, and educational and fun website. Maybe you just want to relax and learn, plug in earphones and listen to math help. These are merely a few ways that the internet helps with schooling. What if it is a really rainy rainy day and you are tired and want to learn about faraway places in a logical person's head, the internet pops into their head. Think of the computer as a big easy to acess library, type something into a search engine and it pops up. What if you are in germany and you are hungry, oh no! Everything is in @CAPS2! open your laptop for easy translation. All of these things support that the internet makes learning about foreign places easy. And finally, communication is really easy, with the internet because, there use emails, skypes, chatrooms etc. internet's middle name is communication. What if your phone is gone and there is an emergency, you can get the email! What if a burgalor cuts the phone lines and sneaking your house e-mail @NUM1. And finally internet can be used to call @PERSON2 and tell him, ""don't forget the red bull"" as he leaves. Those are some of the reasons the internet is good for communication. Go let's recap on this paper. Internet is great for communication. Also help with learning about far away places. And finally help with schooling. These are the reasons I think internet is valuable in this day in age. "	4	4		8																					
1290	1	"Personally I think computers have a good influence on people. There one of the greatest inventions.With computers you can listen to music or watch @CAPS1, research things for your projects, or just have a good time. Computers help people create, listen to, watch and make music and @CAPS1. When you have a computer you can get influenced by other musicians to create music. And where does eating that music need to go? Into a computer to add beats and different vocals. You can also watch @CAPS1 on there! Not exactly @CAPS1 but whatever show you'd like to see. Some people even create movies on special programs. Thats not all though. Alot of questions can be answered on the computer by doing research. Cures for different disease like cancer can be found. Even small research projects like ""Who founded @CAPS2"" can easily be found with one quick google search. Yeah we might be getting lazy but it makes peoples lives simpler. For instance intead of reading through dozens of books you could just search it on the internet for the answers. You can even take classes online not impressed? Another great effect of people on computers is socializing and having fun. Socializing over computers @MONTH1 not be as effective as socializing in person but it gives the quieter people. like me , a chance to say whats on their mind. Plus there wont be any of those akward silence moments like there usually seems to be on the phone. Oh, did I mention facebook. On how I love facebook. I get to keep in touch with my family and friends I no longer see. I used to have a very close friends, but after we switched schools I never heard from her. Until I found her on facebook. Same with many other people. And for the younger ones they'll be bored with the billions of games online. How could you go wrong? Sounds to me like computers have a positive effect on people. But what do you guys think. Can one big negative out weigh a ton of positve? I think not."	4	4		8																					
